url,name,maps_link,address,search_urls,phone_number
https://dutchie.com/dispensary/just-breathe-finger-lakes/info,Just Breathe Finger Lakes,https://www.google.com/maps?q=2988%20Auburn%20Rd%2C%20Seneca%20Falls%2C%20NY%2013148,"2988 Auburn Rd  Seneca Falls, NY","https://www.google.com/search?q=Just+Breathe+Finger+Lakes+2988+Auburn+Rd++Seneca+Falls,+NY+phone+number",N/A
https://dutchie.com/dispensary/etain-kingston/info,Etain - Kingston,https://www.google.com/maps?q=445%20NY-28%2C%20Kingston%2C%20NY%2012401,"445 NY-28  Kingston, NY","https://www.google.com/search?q=Etain+-+Kingston+445+NY-28++Kingston,+NY+phone+number",N/A
https://dutchie.com/dispensary/orange-county-cannabis-pickup/info,Orange County Cannabis - Pickup,https://www.google.com/maps?q=83%20S%20Chestnut%20St%2C%20New%20Paltz%2C%20NY%2012561,"83 S Chestnut St  New Paltz, NY","https://www.google.com/search?q=Orange+County+Cannabis+-+Pickup+83+S+Chestnut+St++New+Paltz,+NY+phone+number",N/A
https://dutchie.com/dispensary/native-haze/info,Native Haze,https://www.google.com/maps?q=1503%20Canandaigua%20Rd%2C%20Macedon%2C%20NY%2014502,"1503 Canandaigua Rd  Macedon, NY","https://www.google.com/search?q=Native+Haze+1503+Canandaigua+Rd++Macedon,+NY+phone+number",N/A
https://dutchie.com/dispensary/orange-county-cannabis-waywayanda/info,Orange County Cannabis - Waywayanda,https://www.google.com/maps?q=1308%20Dolsontown%20Rd%2C%20Middletown%2C%20NY%2010940,"1308 Dolsontown Rd  Middletown, NY","https://www.google.com/search?q=Orange+County+Cannabis+-+Waywayanda+1308+Dolsontown+Rd++Middletown,+NY+phone+number",N/A
https://dutchie.com/dispensary/dosha-farms-oneonta/info,Dosha Farms - Oneonta,https://www.google.com/maps?q=76%20Main%20St%2C%20Oneonta%2C%20NY%2013820,"76 Main St  Oneonta, NY","https://www.google.com/search?q=Dosha+Farms+-+Oneonta+76+Main+St++Oneonta,+NY+phone+number",N/A
https://dutchie.com/dispensary/firehaus-ny/info,Firehaus NY,https://www.google.com/maps?q=7479%20US-11%2C%20Potsdam%2C%20NY%2013676,"7479 US-11  Potsdam, NY","https://www.google.com/search?q=Firehaus+NY+7479+US-11++Potsdam,+NY+phone+number",N/A
https://dutchie.com/dispensary/curaleaf-ny-plattsburgh/info,Curaleaf (NY) - Plattsburgh,https://www.google.com/maps?q=345%20Cornelia%20St%2C%20Plattsburgh%2C%20NY%2012901,"345 Cornelia St  Plattsburgh, NY","https://www.google.com/search?q=Curaleaf+(NY)+-+Plattsburgh+345+Cornelia+St++Plattsburgh,+NY+phone+number",N/A
https://dutchie.com/dispensary/beechnut-ridge-enterprises/info,The Grass Hole Cannabis,https://www.google.com/maps?q=779%20State%20Rte%203%2C%20Plattsburgh%2C%20NY%2012901,"779 State Rte 3  Plattsburgh, NY","https://www.google.com/search?q=The+Grass+Hole+Cannabis+779+State+Rte+3++Plattsburgh,+NY+phone+number",N/A
https://dutchie.com/dispensary/lake-effect-cannabis/info,Lake Effect Cannabis,https://www.google.com/maps?q=6%20South%20St%2C%20South%20Hero%2C%20VT%2005486,"6 South St  South Hero, VT","https://www.google.com/search?q=Lake+Effect+Cannabis+6+South+St++South+Hero,+VT+phone+number",N/A
https://dutchie.com/dispensary/platinum-leaf-rockhill/info,Platinum Leaf - Rock Hill,https://www.google.com/maps?q=196%20Rock%20Hill%20Dr%2C%20Rock%20Hill%2C%20NY%2012775,"196 Rock Hill Dr  Rock Hill, NY","https://www.google.com/search?q=Platinum+Leaf+-+Rock+Hill+196+Rock+Hill+Dr++Rock+Hill,+NY+phone+number",N/A
https://dutchie.com/dispensary/little-beach-harvest/info,Little Beach Harvest,https://www.google.com/maps?q=56%20Montauk%20Hwy%2C%20Southampton%2C%20NY%2011968,"56 Montauk Hwy  Southampton, NY","https://www.google.com/search?q=Little+Beach+Harvest+56+Montauk+Hwy++Southampton,+NY+phone+number",N/A
https://dutchie.com/dispensary/exit-31-exotic/info,Exit 31 Exotic,https://www.google.com/maps?q=255%20Genesee%20St%2C%20Utica%2C%20NY%2013501,"255 Genesee St  Utica, NY","https://www.google.com/search?q=Exit+31+Exotic+255+Genesee+St++Utica,+NY+phone+number",N/A
https://dutchie.com/dispensary/culture-cannabis-club-akron/info,Culture - Akron,https://www.google.com/maps?q=1568%20Archwood%20Ave%2C%20Akron%2C%20OH%2044306,"1568 Archwood Ave  Akron, OH","https://www.google.com/search?q=Culture+-+Akron+1568+Archwood+Ave++Akron,+OH+phone+number",N/A
https://dutchie.com/dispensary/farmaceuticalrx-cuyahoga-falls/info,FRX Health (Cuyahoga Falls),https://www.google.com/maps?q=1682%20State%20Rd%2C%20Cuyahoga%20Falls%2C%20OH%2044223,"1682 State Rd  Cuyahoga Falls, OH","https://www.google.com/search?q=FRX+Health+(Cuyahoga+Falls)+1682+State+Rd++Cuyahoga+Falls,+OH+phone+number",N/A
https://dutchie.com/dispensary/curaleaf-oh-cuyahoga-falls/info,Curaleaf (OH) - Cuyahoga Falls,https://www.google.com/maps?q=1220%20Buchholzer%20Blvd%2C%20Cuyahoga%20Falls%2C%20OH%2044221,"1220 Buchholzer Blvd  Cuyahoga Falls, OH","https://www.google.com/search?q=Curaleaf+(OH)+-+Cuyahoga+Falls+1220+Buchholzer+Blvd++Cuyahoga+Falls,+OH+phone+number",N/A
https://dutchie.com/dispensary/bliss-ohio-kent/info,Bliss Ohio - Kent,https://www.google.com/maps?q=331%20E%20Main%20St%2C%20Kent%2C%20OH%2044240,"331 E Main St  Kent, OH","https://www.google.com/search?q=Bliss+Ohio+-+Kent+331+E+Main+St++Kent,+OH+phone+number",N/A
https://dutchie.com/dispensary/italian-herbs/info,Italian Herbs,https://www.google.com/maps?q=2712%20W%20Prospect%20Rd%2C%20Ashtabula%2C%20OH%2044004,"2712 W Prospect Rd  Ashtabula, OH","https://www.google.com/search?q=Italian+Herbs+2712+W+Prospect+Rd++Ashtabula,+OH+phone+number",N/A
https://dutchie.com/dispensary/harvest-of-athens/info,Mavuno of Athens,https://www.google.com/maps?q=711%20W%20Union%20St%2C%20Athens%2C%20OH%2045701,"711 W Union St  Athens, OH","https://www.google.com/search?q=Mavuno+of+Athens+711+W+Union+St++Athens,+OH+phone+number",N/A
https://dutchie.com/dispensary/harvest-of-beaver-creek/info,Harvest of Beavercreek,https://www.google.com/maps?q=4370%20Tonawanda%20Trail%2C%20Beavercreek%2C%20OH%2045430,"4370 Tonawanda Trail  Beavercreek, OH","https://www.google.com/search?q=Harvest+of+Beavercreek+4370+Tonawanda+Trail++Beavercreek,+OH+phone+number",N/A
https://dutchie.com/dispensary/debbies-dispensary-athens/info,Debbie’s Dispensary - Athens,https://www.google.com/maps?q=544%20Richland%20Ave%2C%20Athens%2C%20OH%2045701,"544 Richland Ave  Athens, OH","https://www.google.com/search?q=Debbie’s+Dispensary+-+Athens+544+Richland+Ave++Athens,+OH+phone+number",N/A
https://dutchie.com/dispensary/daily-releaf/info,Daily Releaf,https://www.google.com/maps?q=4918%20Airway%20Rd%2C%20Dayton%2C%20OH%2045431,"4918 Airway Rd  Dayton, OH","https://www.google.com/search?q=Daily+Releaf+4918+Airway+Rd++Dayton,+OH+phone+number",N/A
https://dutchie.com/dispensary/guaranteed-investments-oh-llc-dba-guaranteed/info,Guaranteed Dispensary - Dayton,https://www.google.com/maps?q=1910%20Wayne%20Ave%2C%20Dayton%2C%20OH%2045410,"1910 Wayne Ave  Dayton, OH","https://www.google.com/search?q=Guaranteed+Dispensary+-+Dayton+1910+Wayne+Ave++Dayton,+OH+phone+number",N/A
https://dutchie.com/dispensary/green-releaf-dispensary-dayton/info,Green Releaf - Dayton,https://www.google.com/maps?q=3620%20Germantown%20St%2C%20Dayton%2C%20OH%2045417,"3620 Germantown St  Dayton, OH","https://www.google.com/search?q=Green+Releaf+-+Dayton+3620+Germantown+St++Dayton,+OH+phone+number",N/A
https://dutchie.com/dispensary/leaf-relief1/info,Leaf Relief,https://www.google.com/maps?q=4323%20Market%20St%2C%20Boardman%2C%20OH%2044512,"4323 Market St  Boardman, OH","https://www.google.com/search?q=Leaf+Relief+4323+Market+St++Boardman,+OH+phone+number",N/A
https://dutchie.com/dispensary/b-cubed-operations-ohio-llc-dba-aca-dispensary/info,A Cut Above - Ohio,https://www.google.com/maps?q=437%20E%20Liberty%20St%2C%20Hubbard%2C%20OH%2044425,"437 E Liberty St  Hubbard, OH","https://www.google.com/search?q=A+Cut+Above+-+Ohio+437+E+Liberty+St++Hubbard,+OH+phone+number",N/A
https://dutchie.com/dispensary/green-leaf-therapy/info,Green Leaf Therapy,https://www.google.com/maps?q=93%20S%20Bridge%20St%2C%20Struthers%2C%20OH%2044471,"93 S Bridge St  Struthers, OH","https://www.google.com/search?q=Green+Leaf+Therapy+93+S+Bridge+St++Struthers,+OH+phone+number",N/A
https://dutchie.com/dispensary/the-citizen-by-klutch-canton/info,The Citizen by Klutch - Canton,https://www.google.com/maps?q=401%20Cherry%20Ave%20NE%2C%20Canton%2C%20OH%2044702,"401 Cherry Ave NE  Canton, OH","https://www.google.com/search?q=The+Citizen+by+Klutch+-+Canton+401+Cherry+Ave+NE++Canton,+OH+phone+number",N/A
https://dutchie.com/dispensary/the-green-goat-dispensary-canton/info,Canton - OCC,https://www.google.com/maps?q=4016%20Greentree%20Ave%20SW%2C%20Canton%2C%20OH%2044706,"4016 Greentree Ave SW  Canton, OH","https://www.google.com/search?q=Canton+-+OCC+4016+Greentree+Ave+SW++Canton,+OH+phone+number",N/A
https://dutchie.com/dispensary/canoe-hill-dispensary-norwood/info,Canoe Hill Dispensary - Norwood,https://www.google.com/maps?q=3764%20Montgomery%20Rd%2C%20Norwood%2C%20OH%2045212,"3764 Montgomery Rd  Norwood, OH","https://www.google.com/search?q=Canoe+Hill+Dispensary+-+Norwood+3764+Montgomery+Rd++Norwood,+OH+phone+number",N/A
https://dutchie.com/dispensary/nectar-bowling-green/info,Nectar - Bowling Green,https://www.google.com/maps?q=1011%20S%20Main%20St%2C%20Bowling%20Green%2C%20OH%2043402,"1011 S Main St  Bowling Green, OH","https://www.google.com/search?q=Nectar+-+Bowling+Green+1011+S+Main+St++Bowling+Green,+OH+phone+number",N/A
https://dutchie.com/dispensary/nectar-cincinnati/info,Nectar - Cincinnati,https://www.google.com/maps?q=3405%20Werk%20Rd%2C%20Cincinnati%2C%20OH%2045211,"3405 Werk Rd  Cincinnati, OH","https://www.google.com/search?q=Nectar+-+Cincinnati+3405+Werk+Rd++Cincinnati,+OH+phone+number",N/A
https://dutchie.com/dispensary/cincinnati-ohio/info,The Landing - Cincinnati,https://www.google.com/maps?q=4029%20Smith%20Rd%2C%20Cincinnati%2C%20OH%2045209,"4029 Smith Rd  Cincinnati, OH","https://www.google.com/search?q=The+Landing+-+Cincinnati+4029+Smith+Rd++Cincinnati,+OH+phone+number",N/A
https://dutchie.com/dispensary/cascade-milford/info,UpLift- Milford,https://www.google.com/maps?q=Milford%2C%20OH%20,"Milford, OH","https://www.google.com/search?q=UpLift-+Milford+Milford,+OH+phone+number",N/A
https://dutchie.com/dispensary/amplify-coventry/info,Amplify - Cleveland Hts,https://www.google.com/maps?q=1782%20Coventry%20Rd%2C%20Cleveland%20Heights%2C%20OH%2044118,"1782 Coventry Rd  Cleveland Heights, OH","https://www.google.com/search?q=Amplify+-+Cleveland+Hts+1782+Coventry+Rd++Cleveland+Heights,+OH+phone+number",N/A
https://dutchie.com/dispensary/shangri-la-cleveland/info,Shangri-La - Cleveland,https://www.google.com/maps?q=4618%20St%20Clair%20Ave.%2C%20Cleveland%2C%20OH%2044103,"4618 St Clair Ave.  Cleveland, OH","https://www.google.com/search?q=Shangri-La+-+Cleveland+4618+St+Clair+Ave.++Cleveland,+OH+phone+number",N/A
https://dutchie.com/dispensary/nectar-euclid/info,Nectar - Euclid,https://www.google.com/maps?q=21100%20St%20Clair%20Ave.%2C%20Euclid%2C%20OH%2044117,"21100 St Clair Ave.  Euclid, OH","https://www.google.com/search?q=Nectar+-+Euclid+21100+St+Clair+Ave.++Euclid,+OH+phone+number",N/A
https://dutchie.com/dispensary/ayr-woodmere/info,Ayr - Woodmere,https://www.google.com/maps?q=27900%20Chagrin%20Blvd%2C%20Woodmere%2C%20OH%2044122,"27900 Chagrin Blvd  Woodmere, OH","https://www.google.com/search?q=Ayr+-+Woodmere+27900+Chagrin+Blvd++Woodmere,+OH+phone+number",N/A
https://dutchie.com/dispensary/insa-oh-willoughby-hills/info,Insa OH - Willoughby Hills (MED),https://www.google.com/maps?q=27751%20Chardon%20Rd%2C%20Willoughby%20Hills%2C%20OH%2044092,"27751 Chardon Rd  Willoughby Hills, OH","https://www.google.com/search?q=Insa+OH+-+Willoughby+Hills+(MED)+27751+Chardon+Rd++Willoughby+Hills,+OH+phone+number",N/A
https://dutchie.com/dispensary/cleveland-ohio/info,The Landing - Cleveland,https://www.google.com/maps?q=1978%20W%203rd%20St%2C%20Cleveland%2C%20OH%2044113,"1978 W 3rd St  Cleveland, OH","https://www.google.com/search?q=The+Landing+-+Cleveland+1978+W+3rd+St++Cleveland,+OH+phone+number",N/A
https://dutchie.com/dispensary/good-river-wellness/info,Good River Wellness,https://www.google.com/maps?q=27101%20Euclid%20Ave%2C%20Euclid%2C%20OH%2044132,"27101 Euclid Ave  Euclid, OH","https://www.google.com/search?q=Good+River+Wellness+27101+Euclid+Ave++Euclid,+OH+phone+number",N/A
https://dutchie.com/dispensary/therapy-cleveland/info,Therapy - Cleveland,https://www.google.com/maps?q=13432%20Lakewood%20Heights%20Blvd%2C%20Lakewood%2C%20OH%2044107,"13432 Lakewood Heights Blvd  Lakewood, OH","https://www.google.com/search?q=Therapy+-+Cleveland+13432+Lakewood+Heights+Blvd++Lakewood,+OH+phone+number",N/A
https://dutchie.com/dispensary/terrasana-garfield/info,Terrasana (Cleveland),https://www.google.com/maps?q=10500%20Antenucci%20Rd%2C%20Garfield%20Heights%2C%20OH%2044125,"10500 Antenucci Rd  Garfield Heights, OH","https://www.google.com/search?q=Terrasana+(Cleveland)+10500+Antenucci+Rd++Garfield+Heights,+OH+phone+number",N/A
https://dutchie.com/dispensary/Nar-Reserve/info,Nar Reserve (Columbus),https://www.google.com/maps?q=350%20E%20Long%20St%2C%20Columbus%2C%20OH%2043215,"350 E Long St  Columbus, OH","https://www.google.com/search?q=Nar+Reserve+(Columbus)+350+E+Long+St++Columbus,+OH+phone+number",N/A
https://dutchie.com/dispensary/columbus-ohio/info,The Landing - Columbus,https://www.google.com/maps?q=724%20W%20Gay%20St%2C%20Columbus%2C%20OH%2043222,"724 W Gay St  Columbus, OH","https://www.google.com/search?q=The+Landing+-+Columbus+724+W+Gay+St++Columbus,+OH+phone+number",N/A
https://dutchie.com/dispensary/locals-only/info,Locals,https://www.google.com/maps?q=914%20Cleveland%20Ave%2C%20Columbus%2C%20OH%2043201,"914 Cleveland Ave  Columbus, OH","https://www.google.com/search?q=Locals+914+Cleveland+Ave++Columbus,+OH+phone+number",N/A
https://dutchie.com/dispensary/terrasana-columbus/info,Terrasana (Columbus),https://www.google.com/maps?q=656%20Grandview%20Ave%2C%20Columbus%2C%20OH%2043215,"656 Grandview Ave  Columbus, OH","https://www.google.com/search?q=Terrasana+(Columbus)+656+Grandview+Ave++Columbus,+OH+phone+number",N/A
https://dutchie.com/dispensary/herbal-wellness-center-columbus/info,Herbal Wellness Center Columbus,https://www.google.com/maps?q=2950%20E%20Main%20St%2C%20Columbus%2C%20OH%2043209,"2950 E Main St  Columbus, OH","https://www.google.com/search?q=Herbal+Wellness+Center+Columbus+2950+E+Main+St++Columbus,+OH+phone+number",N/A
https://dutchie.com/dispensary/harvest-of-columbus/info,Harvest of Columbus,https://www.google.com/maps?q=2950%20N%20High%20St%2C%20Columbus%2C%20OH%2043202,"2950 N High St  Columbus, OH","https://www.google.com/search?q=Harvest+of+Columbus+2950+N+High+St++Columbus,+OH+phone+number",N/A
https://dutchie.com/dispensary/leaf-relief-columbus/info,Leaf Relief - Columbus,https://www.google.com/maps?q=2765%20Brice%20Rd%2C%20Columbus%2C%20OH%2043232,"2765 Brice Rd  Columbus, OH","https://www.google.com/search?q=Leaf+Relief+-+Columbus+2765+Brice+Rd++Columbus,+OH+phone+number",N/A
https://dutchie.com/dispensary/amplify-columbus/info,Amplify - Columbus,https://www.google.com/maps?q=5304%20N%20Hamilton%20Rd%2C%20Columbus%2C%20OH%2043230,"5304 N Hamilton Rd  Columbus, OH","https://www.google.com/search?q=Amplify+-+Columbus+5304+N+Hamilton+Rd++Columbus,+OH+phone+number",N/A
https://dutchie.com/dispensary/trulieve-medical-marijuana-dispensary-westerville/info,Trulieve of Columbus (Westerville),https://www.google.com/maps?q=8295%20Sancus%20Blvd%2C%20Westerville%2C%20OH%2043081,"8295 Sancus Blvd  Westerville, OH","https://www.google.com/search?q=Trulieve+of+Columbus+(Westerville)+8295+Sancus+Blvd++Westerville,+OH+phone+number",N/A
https://dutchie.com/dispensary/supergood-ravenna/info,Supergood (Ravenna OH),https://www.google.com/maps?q=554%20N%20Chestnut%20St%2C%20Ravenna%2C%20OH%2044266,"554 N Chestnut St  Ravenna, OH","https://www.google.com/search?q=Supergood+(Ravenna+OH)+554+N+Chestnut+St++Ravenna,+OH+phone+number",N/A
https://dutchie.com/dispensary/bear-river-dispensary/info,Bear River Dispensary,https://www.google.com/maps?q=26%20Moore%20St%2C%20Delaware%2C%20OH%2043015,"26 Moore St  Delaware, OH","https://www.google.com/search?q=Bear+River+Dispensary+26+Moore+St++Delaware,+OH+phone+number",N/A
https://dutchie.com/dispensary/shangri-la-delphos/info,Shangri-La Delphos,https://www.google.com/maps?q=215%20W%205th%20St%2C%20Delphos%2C%20OH%2045833,"215 W 5th St  Delphos, OH","https://www.google.com/search?q=Shangri-La+Delphos+215+W+5th+St++Delphos,+OH+phone+number",N/A
https://dutchie.com/dispensary/frx-health/info,FRX Health (East Liverpool),https://www.google.com/maps?q=1865%20Dresden%20Ave%2C%20East%20Liverpool%2C%20OH%2043920,"1865 Dresden Ave  East Liverpool, OH","https://www.google.com/search?q=FRX+Health+(East+Liverpool)+1865+Dresden+Ave++East+Liverpool,+OH+phone+number",N/A
https://dutchie.com/dispensary/farmaceuticalrx-elyria/info,FRX Health (Elyria),https://www.google.com/maps?q=709%20Sugar%20Ln%2C%20Elyria%2C%20OH%2044035,"709 Sugar Ln  Elyria, OH","https://www.google.com/search?q=FRX+Health+(Elyria)+709+Sugar+Ln++Elyria,+OH+phone+number",N/A
https://dutchie.com/dispensary/pennant-cannabis/info,Nirvana,https://www.google.com/maps?q=914%20Cleveland%20St%2C%20Elyria%2C%20OH%2044035,"914 Cleveland St  Elyria, OH","https://www.google.com/search?q=Nirvana+914+Cleveland+St++Elyria,+OH+phone+number",N/A
https://dutchie.com/dispensary/the-citizen-by-klutch-lorain/info,The Citizen by Klutch - Lorain,https://www.google.com/maps?q=5152%20Grove%20Ave%2C%20Lorain%2C%20OH%2044055,"5152 Grove Ave  Lorain, OH","https://www.google.com/search?q=The+Citizen+by+Klutch+-+Lorain+5152+Grove+Ave++Lorain,+OH+phone+number",N/A
https://dutchie.com/dispensary/terrasana-fremont/info,Terrasana (Fremont),https://www.google.com/maps?q=1800%20E%20State%20St%2C%20Fremont%2C%20OH%2043420,"1800 E State St  Fremont, OH","https://www.google.com/search?q=Terrasana+(Fremont)+1800+E+State+St++Fremont,+OH+phone+number",N/A
https://dutchie.com/dispensary/heaven-wellness/info,Heaven Wellness,https://www.google.com/maps?q=6722%20OH-132%2C%20Goshen%2C%20OH%2045122,"6722 OH-132  Goshen, OH","https://www.google.com/search?q=Heaven+Wellness+6722+OH-132++Goshen,+OH+phone+number",N/A
https://dutchie.com/dispensary/the-green-goat-dispensary-harpster/info,Harpster - OCC,https://www.google.com/maps?q=17043%20Co%20Rd%20113%2C%20Harpster%2C%20OH%2043323,"17043 Co Rd 113  Harpster, OH","https://www.google.com/search?q=Harpster+-+OCC+17043+Co+Rd+113++Harpster,+OH+phone+number",N/A
https://dutchie.com/dispensary/canoe-hill-dispensary-harrison/info,Canoe Hill Dispensary - Harrison,https://www.google.com/maps?q=10140%20Suspension%20Bridge%20Rd%2C%20Harrison%2C%20OH%2045030,"10140 Suspension Bridge Rd  Harrison, OH","https://www.google.com/search?q=Canoe+Hill+Dispensary+-+Harrison+10140+Suspension+Bridge+Rd++Harrison,+OH+phone+number",N/A
https://dutchie.com/dispensary/ayr-wellness-new-castle/info,Ayr Wellness (New Castle),https://www.google.com/maps?q=809%20Sampson%20St%2C%20New%20Castle%2C%20PA%2016101,"809 Sampson St  New Castle, PA","https://www.google.com/search?q=Ayr+Wellness+(New+Castle)+809+Sampson+St++New+Castle,+PA+phone+number",N/A
https://dutchie.com/dispensary/herbal-wellness-center/info,Herbal Wellness Center - Ohio,https://www.google.com/maps?q=3%20Acy%20Ave%2C%20Jackson%2C%20OH%2045640,"3 Acy Ave  Jackson, OH","https://www.google.com/search?q=Herbal+Wellness+Center+-+Ohio+3+Acy+Ave++Jackson,+OH+phone+number",N/A
https://dutchie.com/dispensary/firelands-scientific-dispensary/info,Firelands Scientific Dispensary,https://www.google.com/maps?q=2344%20University%20Dr%20E%2C%20Huron%2C%20OH%2044839,"2344 University Dr E  Huron, OH","https://www.google.com/search?q=Firelands+Scientific+Dispensary+2344+University+Dr+E++Huron,+OH+phone+number",N/A
https://dutchie.com/dispensary/debbies-dispensary-jeffersonville/info,Debbie’s Dispensary - Jeffersonville,https://www.google.com/maps?q=1122%20McArthur%20Rd%2C%20Jeffersonville%2C%20OH%2043128,"1122 McArthur Rd  Jeffersonville, OH","https://www.google.com/search?q=Debbie’s+Dispensary+-+Jeffersonville+1122+McArthur+Rd++Jeffersonville,+OH+phone+number",N/A
https://dutchie.com/dispensary/ethos-lebanon/info,Ethos Lebanon,https://www.google.com/maps?q=1525%20Genntown%20Dr%2C%20Lebanon%2C%20OH%2045036,"1525 Genntown Dr  Lebanon, OH","https://www.google.com/search?q=Ethos+Lebanon+1525+Genntown+Dr++Lebanon,+OH+phone+number",N/A
https://dutchie.com/dispensary/shangri-la-monroe-warren-county/info,Shangri-La Monroe SuperStore (Warren County),https://www.google.com/maps?q=211%20Brooks%20Dr%2C%20Monroe%2C%20OH%2045050,"211 Brooks Dr  Monroe, OH","https://www.google.com/search?q=Shangri-La+Monroe+SuperStore+(Warren+County)+211+Brooks+Dr++Monroe,+OH+phone+number",N/A
https://dutchie.com/dispensary/monroe-ohio/info,The Landing Monroe by Deaver Ohio,https://www.google.com/maps?q=1312%20Hamilton%20Lebanon%20Rd%2C%20Monroe%2C%20OH%2045050,"1312 Hamilton Lebanon Rd  Monroe, OH","https://www.google.com/search?q=The+Landing+Monroe+by+Deaver+Ohio+1312+Hamilton+Lebanon+Rd++Monroe,+OH+phone+number",N/A
https://dutchie.com/dispensary/shangri-la-monroe-butler-county/info,Shangri-La - Monroe West (Butler County),https://www.google.com/maps?q=100%20Clarence%20F%20Warner%20Dr%2C%20Monroe%2C%20OH%2045050,"100 Clarence F Warner Dr  Monroe, OH","https://www.google.com/search?q=Shangri-La+-+Monroe+West+(Butler+County)+100+Clarence+F+Warner+Dr++Monroe,+OH+phone+number",N/A
https://dutchie.com/dispensary/cascade-mt-orab/info,UpLift - Mt. Orab,https://www.google.com/maps?q=101%20Mercy%20Blvd%2C%20Mt%20Orab%2C%20OH%2045154,"101 Mercy Blvd  Mt Orab, OH","https://www.google.com/search?q=UpLift+-+Mt.+Orab+101+Mercy+Blvd++Mt+Orab,+OH+phone+number",N/A
https://dutchie.com/dispensary/ratio-cannabis-new-philadelphia/info,Ratio Cannabis - New Philadelphia,https://www.google.com/maps?q=1145%20W%20High%20Ave%2C%20New%20Philadelphia%2C%20OH%2044663,"1145 W High Ave  New Philadelphia, OH","https://www.google.com/search?q=Ratio+Cannabis+-+New+Philadelphia+1145+W+High+Ave++New+Philadelphia,+OH+phone+number",N/A
https://dutchie.com/dispensary/curaleaf-oh-newark/info,Curaleaf (OH) - Newark,https://www.google.com/maps?q=1150%20N%2021st%20St%2C%20Newark%2C%20OH%2043055,"1150 N 21st St  Newark, OH","https://www.google.com/search?q=Curaleaf+(OH)+-+Newark+1150+N+21st+St++Newark,+OH+phone+number",N/A
https://dutchie.com/dispensary/the-green-goat-dispensary-piqua/info,Piqua - OCC,https://www.google.com/maps?q=8866%20N%20County%20Rd%2025A%2C%20Piqua%2C%20OH%2045356,"8866 N County Rd 25A  Piqua, OH","https://www.google.com/search?q=Piqua+-+OCC+8866+N+County+Rd+25A++Piqua,+OH+phone+number",N/A
https://dutchie.com/dispensary/terrasana-springfield/info,Terrasana (Springfield),https://www.google.com/maps?q=183%20Raydo%20Cir%2C%20Springfield%2C%20OH%2045506,"183 Raydo Cir  Springfield, OH","https://www.google.com/search?q=Terrasana+(Springfield)+183+Raydo+Cir++Springfield,+OH+phone+number",N/A
https://dutchie.com/dispensary/thrive-tiffin/info,Thrive - Tiffin,https://www.google.com/maps?q=318%20W%20Market%20St%2C%20Tiffin%2C%20OH%2044883,"318 W Market St  Tiffin, OH","https://www.google.com/search?q=Thrive+-+Tiffin+318+W+Market+St++Tiffin,+OH+phone+number",N/A
https://dutchie.com/dispensary/southern-ohio-botanicals/info,Southern Ohio Botanicals,https://www.google.com/maps?q=15451%20US-23%2C%20Waverly%2C%20OH%2045690,"15451 US-23  Waverly, OH","https://www.google.com/search?q=Southern+Ohio+Botanicals+15451+US-23++Waverly,+OH+phone+number",N/A
https://dutchie.com/dispensary/kind-origins-cannabis/info,Kind Origin Cannabis,https://www.google.com/maps?q=1013%20N%20Mississippi%20Ave%2C%20Ada%2C%20OK%2074820,"1013 N Mississippi Ave  Ada, OK","https://www.google.com/search?q=Kind+Origin+Cannabis+1013+N+Mississippi+Ave++Ada,+OK+phone+number",N/A
https://dutchie.com/dispensary/iconic-smoke/info,Iconic Smoke (Roff),https://www.google.com/maps?q=24734%20SH%201W%2C%20Roff%2C%20OK%2074865,"24734 SH 1W  Roff, OK","https://www.google.com/search?q=Iconic+Smoke+(Roff)+24734+SH+1W++Roff,+OK+phone+number",N/A
https://dutchie.com/dispensary/starbuds-altus/info,Star Buds (Altus at Falcon Rd),https://www.google.com/maps?q=1100%20Falcon%20Rd%2C%20Altus%2C%20OK%2073521,"1100 Falcon Rd  Altus, OK","https://www.google.com/search?q=Star+Buds+(Altus+at+Falcon+Rd)+1100+Falcon+Rd++Altus,+OK+phone+number",N/A
https://dutchie.com/dispensary/star-buds-ardmore/info,Star Buds (Ardmore),https://www.google.com/maps?q=2502%20Crossroads%20Dr%2C%20Ardmore%2C%20OK%2073401,"2502 Crossroads Dr  Ardmore, OK","https://www.google.com/search?q=Star+Buds+(Ardmore)+2502+Crossroads+Dr++Ardmore,+OK+phone+number",N/A
https://dutchie.com/dispensary/bison-wellness-co/info,Bison Cannabis Co.,https://www.google.com/maps?q=2160%20N%20Main%20St%2C%20Newcastle%2C%20OK%2073065,"2160 N Main St  Newcastle, OK","https://www.google.com/search?q=Bison+Cannabis+Co.+2160+N+Main+St++Newcastle,+OK+phone+number",N/A
https://dutchie.com/dispensary/danks-wonder-emporium-blanchard/info,Dank's Wellness Emporium (Blanchard),https://www.google.com/maps?q=209%20N%20Main%20Ave%2C%20Blanchard%2C%20OK%2073010,"209 N Main Ave  Blanchard, OK","https://www.google.com/search?q=Dank's+Wellness+Emporium+(Blanchard)+209+N+Main+Ave++Blanchard,+OK+phone+number",N/A
